Guyana,Medical doctors (number),1120,,1417,,,,,,,,515,161,,,,,,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Medical doctors not further defined (number),1120,,1417,,,,,,,,515,161,,,,,,,,366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,Medical doctors (per 10 000 population),,,2.366,,,0.862,,2.331,,1.398,,,,,,,,,,,2.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,Medical doctors (number),,,2606,,,911,,2392,,1392,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,Medical doctors not further defined (number),,,2606,,,911,,2392,,1392,,,,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,Medical doctors (per 10 000 population),4.893,,,3.026,5.862,,,,,,2.904,,,,,,,,,5.522,,,,,,,,,,,3.543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,Medical doctors (number),4953,,,2913,5546,,,,,,2454,,,,,,,,,3676,,,,,,,,,,,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,Generalist medical practitioners (number),,,,1548,3176,,,,,,1241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,Specialist medical practitioners (number),,,,1365,2370,,,,,,1213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,Medical doctors not further defined (number),4953,,,,,,,,,,,,,,,,,,,3676,,,,,,,,,,,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Medical doctors (per 10 000 population),31.393,34.934,33.835,33.245,32.109,30.968,33.23,32.086,30.882,29.639,28.724,30.25,30.951,28.073,30.401,28.933,33.411,32.505,31.977,26.847,30.833,30.768,30.41,30.041,29.964,29.554,30.065,30.294,29.416,,27.85,31.06,,,,,,,,,,,,,,,,,,,,,,,,,,,32.906,,,,,,,,,,,
Hungary,Medical doctors (number),30610,34137,33078,32543,31515,30486,32791,31748,30641,29500,28686,30276,31024,28189,30575,29448,33727,32889,32452,27390,31638,31649,31348,31024,30990,30610,31178,31429,30522,30475,28055,31775,29671,29459,28309,27978,26268,25724,25538,24958,24510,26311,25444,24793,24157,23588,23095,22510,21983,21450,20877,,,,,,,,31951,,,,,,,,,,,
Hungary,Generalist medical practitioners (number),6438,7302,7096,6855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Specialist medical practitioners (number),24085,26742,25903,25615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Medical doctors not further defined (number),87,93,79,73,31515,30486,32791,31748,30641,29500,28686,30276,31024,28189,30575,29448,33727,32889,32452,27390,31638,31649,31348,31024,30990,30610,31178,31429,30522,30475,28055,31775,29671,29459,28309,27978,26268,25724,25538,24958,24510,26311,25444,24793,24157,23588,23095,22510,21983,21450,20877,20284,19654,20420,19589,18901,18162,16006,31951,17407,16703,15356,,,,,,,,
Iceland,Medical doctors (per 10 000 population),,38.914,38.906,38.708,38.487,37.723,36.416,36.049,35.576,35.014,35.878,36.449,36.387,36.101,36.008,34.712,36.115,36.128,35.754,34.387,33.139,32.572,31.178,30.22,29.94,29.519,29.506,28.45,28.471,,36.094,33.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Medical doctors (number),,1404,1373,1330,1292,1249,1193,1168,1142,1118,1142,1162,1156,1126,1095,990,1056,1047,1029,968,909,884,839,809,797,779,771,734,726,715,1072,938,675,665,632,626,574,545,532,509,488,459,439,424,408,400,372,343,333,305,291,,,,,,,,,,,,,,,,,,,
Iceland,Generalist medical practitioners (number),,215,218,209,213,191,188,188,184,185,182,186,187,188,183,174,169,,,171,156,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Specialist medical practitioners (number),,817,802,796,818,725,722,706,703,697,714,726,722,708,696,,,,,,,,,,,,,,,,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Medical doctors not further defined (number),,372,353,325,261,333,283,274,255,236,246,250,247,230,216,816,887,1047,1029,797,753,884,839,809,797,779,771,734,726,715,201,938,675,665,632,626,574,545,532,509,488,459,439,424,408,400,372,343,333,305,291,263,254,241,239,238,232,212,,228,224,205,,,,,,,,
India,Medical doctors (per 10 000 population),7.265,,6.775,,,,,,,,,,,,,,,,,,,,,,,,,12.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,Medical doctors (number),1014538,,927447,,,,,,,,,,,,,,,,,,,,,,,,,1088048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,Medical doctors not further defined (number),1014538,,927447,,,,,,,,,,,,,,,,,,,,,,,,,1088048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,Medical doctors (per 10 000 population),6.266,4.669,4.251,3.77,,2.73,,,1.992,,1.383,1.433,,,,,,1.322,,,,,,,,0.577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.95,,,,,,,,,,,
Indonesia,Medical doctors (number),170338,125862,113518,99703,,70735,,,49853,,33736,34544,,,,,,29499,,,,,,,,11067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190270,,,,,,,,,,,
Indonesia,Generalist medical practitioners (number),137920,59988,59847,45387,,23130,,,33256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142062,,,,,,,,,,,
Indonesia,Specialist medical practitioners (number),32418,65874,53671,54316,,47605,,,16597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48208,,,,,,,,,,,
Indonesia,Medical doctors not further defined (number),0,0,,,,,,,,,33736,34544,,,,,,29499,,,,,,,,11067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran (Islamic Republic of),Medical doctors (per 10 000 population),,,15.138,10.781,,11.061,14.574,,,,,,,,5.306,,8.802,,,,,,,,,,,,,,8.816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran (Islamic Republic of),Medical doctors (number),,,129604,91101,,90470,116536,,,,,,,,37822,,60791,,,,,,,,,,,,,,61870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran (Islamic Republic of),Generalist medical practitioners (number),,,86300,51974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran (Islamic Republic of),Specialist medical practitioners (number),,,43304,39127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iran (Islamic Republic of),Medical doctors not further defined (number),,,,,,90470,116536,,,,,,,,37822,,60791,,,,,,,,,,,,,,61870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,Medical doctors (per 10 000 population),9.132,,6.703,7.938,8.075,,9.705,,,,6.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,Medical doctors (number),38865,,27208,31451,31250,,35664,,,,19738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,Generalist medical practitioners (number),24586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,Specialist medical practitioners (number),12807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,Medical doctors not further defined (number),1472,,27208,31451,31250,,35664,,,,19738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,Medical doctors (per 10 000 population),34.838,33.427,33.017,32.817,32.185,31.433,30.351,39.575,39.8,41.358,41.597,40.342,39.814,38.671,36.601,23.938,27.631,25.943,24.251,22.388,22.024,21.43,21.133,21.129,20.029,20.34,20.111,17.105,15.637,,35.599,22.767,,,,,,,,,,,,,,,,,,,,,,,,,,,40.622,,,,,,,,,,,
Ireland,Medical doctors (number),17231,16366,15962,15660,15178,14666,14029,18160,18167,18795,18821,18153,17727,16860,15500,9166,11141,10270,9444,8438,8102,7801,7622,7563,7129,7212,7096,5995,5450,5220,14671,8469,5590,5500,5680,5750,,,,,,,,,,,,,,,,,,,,,,,20256,,,,,,,,,,,
Ireland,Generalist medical practitioners (number),9360,9039,8965,8763,8514,8610,8214,10781,11288,11366,12475,12150,14446,13726,12708,,,,,,,,,,,,,,,,12147,,,,,,,,,,,,,,,,,,,,,,,,,,,,11743,,,,,,,,,,,
Ireland,Specialist medical practitioners (number),7871,7298,6977,6861,6627,6011,5753,7346,6835,7429,6346,6003,3281,3134,2792,,,,,,,,,,,,,,,,2524,,,,,,,,,,,,,,,,,,,,,,,,,,,,8513,,,,,,,,,,,
Ireland,Medical doctors not further defined (number),,29,20,36,37,45,62,33,44,,,,,,,9166,11141,10270,9444,8438,8102,7801,7622,7563,7129,7212,7096,5995,5450,5220,,8469,5590,5500,5680,5750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,Medical doctors (per 10 000 population),35.842,35.415,34.993,34.519,34.432,34.505,34.57,34.825,35.102,35.252,35.193,35.286,35.241,35.63,35.989,37.062,36.804,37.145,37.158,36.93,37.596,36.796,36.11,36.206,36.158,35.822,35.672,31.893,29.921,,36.338,36.981,,,,,,,,,,,,,,,,,,,,,,,,,,,36.539,,,,,,,,,,,
Israel,Medical doctors (number),31389,30485,29592,28683,28093,27631,27185,26908,26650,26297,25791,25405,24931,24770,24588,23119,24276,24055,23620,22590,22067,21133,20267,19836,19331,18674,18119,15764,14372,13839,24398,22167,13605,13323,13008,12728,12446,11946,11520,11158,10801,10140,9488,8995,8496,8064,7706,6988,6337,5686,5354,,,,,,,,32520,,,,,,,,,,,
Israel,Generalist medical practitioners (number),10095,10035,9804,9467,9424,9418,8724,8814,8850,8874,8801,8738,8612,8743,8885,8816,9044,9160,8908,8734,,,,,,,,,,,8933,,,,,,,,,,,,,,,,,,,,,,,,,,,,10471,,,,,,,,,,,
Israel,Specialist medical practitioners (number),21294,20450,19788,19216,18669,18213,18461,18094,17800,17423,16990,16667,16319,16027,15703,14303,15232,14895,14712,13856,,,,,,,,,,,15465,,,,,,,,,,,,,,,,,,,,,,,,,,,,22049,,,,,,,,,,,
Israel,Medical doctors not further defined (number),,,,,,,,,,,,,,,,,,,,,22067,21133,20267,19836,19331,18674,18119,15764,14372,13839,,22167,13605,13323,13008,12728,12446,11946,11520,11158,10801,10140,9488,8995,8496,8064,7706,6988,6337,5686,5354,4952,4663,4512,4410,4276,4100,3514,,3910,3698,3119,,,,,,,,
Italy,Medical doctors (per 10 000 population),39.973,40.508,40.132,40.249,39.862,38.7,39.104,38.95,38.315,38.563,37.843,37.607,37.613,37.732,37.056,35.055,36.865,36.237,35.631,34.419,40.687,39.935,38.958,37.971,56.167,55.098,50.166,48.739,46.946,,37.069,41.151,,,,,,,,,,,,,,,,,,,,,,,,,,,41.263,,,,,,,,,,,
Italy,Medical doctors (number),237844,241945,240301,241512,239642,233102,235889,234918,230621,231481,226384,223997,222760,221782,216519,199794,213302,208093,203480,196075,231667,227333,221667,216000,319502,313337,285111,276810,266447,255231,215739,234333,245898,235458,224976,215206,,,,,148101,,,,,,,,,,58297,,,,,,,,244441,,,,,,,,,,,
Italy,Generalist medical practitioners (number),50354,52555,52998,53691,54063,53610,53463,53525,53994,53856,52944,52657,52636,52674,51686,48903,51434,50430,49559,48230,,,,,,,,,,,51761,,,,,,,,,,,,,,,,,,,,,,,,,,,,50036,,,,,,,,,,,
Italy,Specialist medical practitioners (number),187490,189390,187303,187821,185579,179492,182426,181393,176627,177625,173440,171340,170124,169108,164833,150891,161868,157663,153921,147845,,,,,,,,,,,163978,,,,,,,,,,,,,,,,,,,,,,,,,,,,194405,,,,,,,,,,,
Italy,Medical doctors not further defined (number),,,,,,,,,,,,,,,,,,,,,231667,227333,221667,216000,319502,313337,285111,276810,266447,255231,,234333,245898,235458,224976,215206,,,,,148101,,,,,,,,,,58297,,,,,,,,,,,,,,,,,,,
Jamaica,Medical doctors (per 10 000 population),,,5.498,,4.717,4.291,3.922,4.821,3.645,,,,4.068,,,,,8.499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,Medical doctors (number),,,1546,,1322,1199,1092,1337,1006,,,,1103,,,,,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,Generalist medical practitioners (number),,,1198,,950,876,783,1044,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,Specialist medical practitioners (number),,,348,,372,323,309,293,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,Medical doctors not further defined (number),,,,,,,,,,,,,1103,,,,,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Medical doctors (per 10 000 population),26.141,,24.981,,24.261,,23.54,,22.842,,22.134,,21.471,,20.831,,20.313,,19.787,19.346,18.904,,18.407,,17.72,,17.023,,16.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Medical doctors (number),327403,,315406,,308105,,300075,,292039,,283548,,274992,,266431,,259336,,251889,245315,238771,,231425,,221714,,211847,,204001,,,,193704,,183129,,173452,,160379,155422,148815,143125,136164,131628,128448,125970,122096,120107,119084,116746,113214,,,,,,,,,,,,,,,,,,,
Japan,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Japan,Medical doctors not further defined (number),327403,,315406,,308105,,300075,,292039,,283548,,274992,,266431,,259336,,251889,245315,238771,,231425,,221714,,211847,,204001,,,,193704,,183129,,173452,,160379,155422,148815,143125,136164,131628,128448,125970,122096,120107,119084,116746,113214,109595,107028,104990,103956,102015,101021,97329,,99471,98562,96038,,,,,,,,
Jordan,Medical doctors (per 10 000 population),,25.129,,22.26,,27.405,22.702,24.298,,,23.39,21.641,21.975,23.602,22.594,20.582,20.602,22.933,22.206,18.937,10.092,,,,,,,,,,22.733,19.565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,Medical doctors (number),,26885,,22739,,26019,19655,18697,,,16212,14674,14576,15279,13727,10627,11398,12375,11715,9575,4889,,,,,,,,,,12909,9686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,Medical doctors not further defined (number),,26885,,22739,,26019,19655,18697,,,16212,14674,14576,15279,13727,10627,11398,12375,11715,9575,4889,,,,,,,,,,12909,9686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,Medical doctors (per 10 000 population),40.277,39.482,39.312,39.386,41.27,39.091,39.144,38.78,38.305,38.607,38.391,36.98,36.394,35.853,36.349,33.563,35.278,35.425,34.982,32.129,34.367,32.868,35.89,36.585,36.365,37.966,38.901,37.965,39.295,,35.455,33.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,Medical doctors (number),76443,74046,72877,72134,74611,69722,68864,67267,65512,65111,63835,60656,58945,57387,57514,51289,54758,54613,53659,48953,53181,51998,57941,60125,60901,64465,66301,64517,66277,65525,55509,50560,63345,61290,59459,57269,55105,52702,49625,47557,45400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,Generalist medical practitioners (number),,,,,,,6243,5232,5240,5155,5106,4157,4372,3741,3306,2234,2207,1818,1942,2227,2619,2647,2903,3144,3070,3417,3563,3659,3829,3903,2509,2584,3861,3837,3822,3758,4180,3946,3825,3277,2920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,Specialist medical practitioners (number),,,,,,,62621,62035,60272,59956,58729,56499,54573,53646,54208,49055,52551,52795,51717,46726,50562,49351,55038,56981,57831,61048,62738,60858,62448,61622,53000,47976,59484,57453,55637,53511,50925,48756,45800,44280,42480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,Medical doctors not further defined (number),76443,74046,72877,72134,74611,69722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,Medical doctors (per 10 000 population),,,1.61,,,,1.996,1.938,1.851,1.771,1.717,1.709,1.69,,,,,,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,,,,,,,,,,,
Kenya,Medical doctors (number),,,8042,,,,9149,8682,8092,7549,7129,6897,6623,,,,,,4506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11980,,,,,,,,,,,
Kenya,Generalist medical practitioners (number),,,5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9135,,,,,,,,,,,
Kenya,Specialist medical practitioners (number),,,2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2845,,,,,,,,,,,
Kenya,Medical doctors not further defined (number),,,,,,,9149,8682,8092,7549,7129,6897,6623,,,,,,4506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,Medical doctors (per 10 000 population),,,,,,,,1.942,,1.365,3.796,,2.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,Medical doctors (number),,,,,,,,22,,15,41,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,Medical doctors not further defined (number),,,,,,,,22,,15,41,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,Medical doctors (per 10 000 population),22.934,,,,,25.968,26.024,24.497,24.329,24.75,24.696,19.101,18.843,18.793,14.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,Medical doctors (number),10000,,,,,10150,9789,8933,8259,7781,7269,5340,4995,4711,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,Generalist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,Medical doctors not further defined (number),10000,,,,,10150,9789,8933,8259,7781,7269,5340,4995,4711,3452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,Medical doctors (per 10 000 population),,21.679,,,,,22.245,22.661,22.582,22.719,23.132,23.066,23.13,23.089,23.917,26.858,25.122,25.406,25.681,27.96,29.69,30.293,32.064,31.278,30.844,31.17,33.761,34.456,34.23,,24.596,28.927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,Medical doctors (number),,13709,,,,,12934,12961,12718,12614,12685,12488,12364,12225,12549,13379,12905,12902,12909,13799,14282,14354,14963,14377,13975,14050,15197,15354,15043,14808,12773,14113,14372,13833,13162,13489,12836,11369,10813,,10609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,Generalist medical practitioners (number),,13709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,Specialist medical practitioners (number),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,Medical doctors not further defined (number),,,,,,,12934,12961,12718,12614,12685,12488,12364,12225,12549,13379,12905,12902,12909,13799,14282,14354,14963,14377,13975,14050,15197,15354,15043,14808,12773,14113,14372,13833,13162,13489,12836,11369,10813,,10609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao People's Democratic Republic,Medical doctors (per 10 000 population),3.57,3.638,3.62,4.413,3.721,4.003,3.781,3.26,3.211,,3.323,,,,,,3.467,,,2.793,,,,3.361,,,,,,,2.681,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.265,,,,,,,,,,,
Lao People's Democratic Republic,Medical doctors (number),2613,2624,2572,3088,2564,2717,2530,2152,2090,,2101,,,,,,2000,,,1517,,,,1656,,,,,,,1569,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424,,,,,,,,,,,
Lao People's Democratic Republic,Generalist medical practitioners (number),1912,1955,1951,2591,2107,2106,1920,1237,1232,,1211,,,,,,,,,,,,,,,,,,,,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,1734,,,,,,,,,,,
Lao People's Democratic Republic,Specialist medical practitioners (number),701,669,621,497,457,611,610,915,858,,890,,,,,,,,,,,,,,,,,,,,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,690,,,,,,,,,,,
Lao People's Democratic Republic,Medical doctors not further defined (number),,,,,,,,,,,,,,,,,2000,,,1517,,,,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,Medical doctors (per 10 000 population),33.451,32.625,32.894,31.843,31.898,31.747,31.885,31.617,31.145,31.083,31.011,31.759,32.738,31.782,30.487,26.623,29.173,28.235,27.699,28.502,26.812,27.908,27.487,27.344,27.965,28.216,30.76,35.726,35.097,,29.679,26.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,Medical doctors (number),6346,6253,6367,6225,6295,6324,6412,6423,6396,6456,6517,6753,7040,6916,6719,6281,6603,6478,6443,6819,6602,6974,6966,7028,7289,7446,8191,9571,9439,9494,6628,6495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,Generalist medical practitioners (number),1416,1369,1411,1414,1412,1379,1394,1357,1338,1328,1311,1315,1323,1311,1304,,,,,,,,,,,,,,,,1302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,Specialist medical practitioners (number),4930,4884,4956,4811,4883,4945,5018,5066,5058,5128,5206,5438,5717,5605,5415,,,,,,,,,,,,,,,,5326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latvia,Medical doctors not further defined (number),,,,,,,,,,,,,,,,6281,6603,6478,6443,6819,6602,6974,6966,7028,7289,7446,8191,9571,9439,9494,,6495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,Medical doctors (per 10 000 population),,26.17,24.251,22.61,21.58,21.469,20.691,23.413,,27.016,23.185,,,23.258,24.916,26.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,Medical doctors (number),,15131,14431,13813,13506,13738,12982,13296,,13630,11583,,,11186,11760,11505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,Generalist medical practitioners (number),,,3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,Specialist medical practitioners (number),,,3414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,Medical doctors not further defined (number),,15131,7273,13813,13506,13738,12982,13296,,13630,11583,,,11186,11760,11505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Medical doctors (per 10 000 population),,,4.54,,,,,,,,0.682,,,,,,,0.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Medical doctors (number),,,998,,,,,,,,138,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Generalist medical practitioners (number),,,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Specialist medical practitioners (number),,,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,Medical doctors not further defined (number),,,,,,,,,,,138,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
